"id","site","timestamp","year","place","dataset","Openly licenced?","Openly licenced? comments","Downloadable at once","Downloadable at once comments","timely","timely comments","Publicly available online (no access controls)","Publicly available online (no access controls) comments","free","free comments","findable","findable comments","findable_steps","findable_steps comments","Licence URL","Licence URL comments","collector_gov","collector_gov comments","usability","usability comments","collector_name","collector_name comments","collector_non_gov","collector_non_gov comments","online_otherwise","online_otherwise comments","Format 1","Format 2","Format 3","Format 4","Format 5","Format 6","Format 7","Format comment","Data element 1","Data element 2","Data element 3","Data element 4","Data element 5","Data element 6","Data element 7","Data element 8","Data element 9","Data element comment","URL 1","Description URL 1","URL 2","Description URL 2","URL 3","Description URL 3","URL 4","Description URL 4","URL 5","Description URL 5","URL 6","Description URL 6","URL 7","Description URL 7","URL 8","Description URL 8","URL 9","Description URL 9","URL comment","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score","relativeScore"
"e23ab156-feb3-4b91-af1d-6ccdb47f9344","ar-cities","2018-05-29T16:44:37","2018","pilar","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos abiertos Pilar - Información Geografica: http://datosabiertos.pilar.gov.ar/dashboards/19487/informacion-geografica/",,"    http://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Pilar",,,,,,"CSV","JSON","KML","XLS","XML",,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,,"http://datosabiertos.pilar.gov.ar/dashboards/19487/informacion-geografica/","Lugares públicos de Pilar",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"8592c115-84d6-41da-92c8-c7dbf5991bcd","ar-cities","2018-05-29T16:41:42","2018","pilar","law","No",,"No",,"Yes",,"Yes",,"Yes",,"3",,"Portal de Pilar datos abiertos - Ordenanzas: http://www.hcdpilar.gov.ar/digesto.html",,,,"Yes",,"1",,"    Honorable Concejo Diliberante",,,,,,,,,,,,,,"Contenido de la ley / ordenanza municipal",,,,,,,,,,"http://www.hcdpilar.gov.ar/digesto.html","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"df6f7578-d18d-479d-b928-afa6358fb940","ar-cities","2018-05-29T16:39:51","2018","pilar","transport","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Portal datos abiertos Pilar - Transporte: http://datosabiertos.pilar.gov.ar/dashboards/19766/transporte/ - Información geográfica: http://datosabiertos.pilar.gov.ar/visualizations/27251/recorrido-de-las-lineas-de-colectivos-municipales-del-partido-de-pilar/ - http://datosabiertos.pilar.gov.ar/visualizations/27244/ferrocarriles-pilar/",,"    http://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Subsecretaría de Transporte y de la Dirección de Licencias de Conducir",,,,,,"CSV","JSON","KML","XLS","XML",,,,"Tabla de horarios por estación","Recorridos del transporte","Paradas o estaciones","Línea de transporte",,,,,,,"http://datosabiertos.pilar.gov.ar/dashboards/19766/transporte/","Información sobre transportes","http://datosabiertos.pilar.gov.ar/visualizations/27251/recorrido-de-las-lineas-de-colectivos-municipales-del-partido-de-pilar/","Colectivos","http://datosabiertos.pilar.gov.ar/visualizations/27244/ferrocarriles-pilar/","Trenes",,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"69bf96b9-cf4a-4892-82a6-17af885bcb97","ar-cities","2018-05-29T16:36:18","2018","pilar","procurement","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Porta datos abiertos Pilar - Economía y Finanzas - Ordenes de compra en tiempo real. http://datosabiertos.pilar.gov.ar/dataviews/239175/ordenes-de-compra-en-tiempo-real-del-ano-2017/ - buscar licitaciones: http://datosabiertos.pilar.gov.ar/dataviews/238962/licitaciones-publicas-2017/",,"    http://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Pilar",,,,,,"CSV","JSON","XLS","XML",,,,,"Nombre de la licitación","Descripción de la licitación","Título de la adjudicación","Descripción de la adjudicación","Monto de la adjudicación","Nombre del proveedor",,,,,"http://datosabiertos.pilar.gov.ar/dataviews/239175/ordenes-de-compra-en-tiempo-real-del-ano-2017/","Datos de Ordenes de Compra en Tiempo real","http://datosabiertos.pilar.gov.ar/dataviews/238962/licitaciones-publicas-2017/","Buscador de Licitaciones",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"8dda3498-3941-479c-bb77-db743411c5a3","ar-cities","2018-05-29T16:33:46","2018","mendoza","public_works","Yes",,"Yes",,"No",,"Yes",,"Yes",,"2",,"Portal de datos abiertos Mendoza - Infraestructura y obras públicas - Renovación urbana: http://ckan.ciudaddemendoza.gov.ar/dataset/renovacion-urbana",,"https://opendefinition.org/od/2.1/en/",,"Yes",,"3",,"Municipalidad de la Ciudad de Mendoza",,,,,,"CSV",,,,,,,,"Licitaciones de las obras públicas","Costos previstos y costos reales","Duración estimada y duración final","Localización de la obra","Responsables",,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/renovacion-urbana","Datos obras públicas",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","75","83"
"13adce8e-0142-4ea5-8ea9-a3d2a22ce1ad","ar-cities","2018-05-29T16:29:37","2018","mendoza","enviroment","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"2",,"Portal de datos Abiertos Mendoza - buscar ""agua"" - Informe de Agua Potable: http://ckan.ciudaddemendoza.gov.ar/dataset/informe-de-agua-potable-en-la-ciudad-de-mendoza/resource/8b4f882f-9d93-4a13-bb7e-a29f4011f758",,"https://opendefinition.org/od/2.1/en/",,"Yes",,"2",,"    Municipalidad de Mendoza",,,,,,"CSV",,,,,,,,"Agua: Materia fecal","Agua:  Arsénico","Agua: Flúor","Agua: Total sólidos disueltos",,,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/informe-de-agua-potable-en-la-ciudad-de-mendoza/resource/8b4f882f-9d93-4a13-bb7e-a29f4011f758","Datos sobre calidad de agua",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"3343b5d9-87af-43a6-bdfb-1f413b102f5f","ar-cities","2018-05-29T16:27:13","2018","mendoza","elections","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal de datos abiertos Mendoza - Elecciones intendente: http://ckan.ciudaddemendoza.gov.ar/dataset/elecciones-intendente-2015",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"3",,"    Junta Electoral de Mendoza",,,,,,"CSV","KML",,,,,,,"Resultados de los principales concursos electorales","Número de votos registrados","Número de votos invalidos","Datos disponibles en el nivel de las mesa de votación",,,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/elecciones-intendente-2015","Datos electorales",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"69397dea-2a8d-462d-b69f-985147c6b385","ar-cities","2018-05-29T16:25:32","2018","mendoza","boundaries","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Porta de datos abiertos Mendoza - Administración Pública y Normativa: http://ckan.ciudaddemendoza.gov.ar/dataset/seccionales",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"3",,"    Municipio de Mendoza",,,,,,"CSV","KML","KMZ",,,,,,"Nivel de frontera 1","Nivel de frontera 2","Cordenadas (latitud y longitud)","Nombre del polígono (barrio, ciudad)","Bordes de los polígonos",,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/seccionales","Barrios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"b0b20740-d724-4361-bdeb-1837ea7611d3","ar-cities","2018-05-29T16:23:26","2018","mendoza","wages","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal datos Abiertos Mendoza - Administración Pública y Normativa: http://ckan.ciudaddemendoza.gov.ar/dataset/nomina-personal-activo/resource/65fffec8-167e-4bbe-8766-15e020424ad7",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"3",,"    Municipalidad de Mendoza",,,,,,"CSV",,,,,,,,"Nombre de la entidad o secretaría","Categoría","Cargo",,,,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/nomina-personal-activo/resource/65fffec8-167e-4bbe-8766-15e020424ad7","Sueldos de funcionarios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"741f98de-2051-4223-867f-2d09b01466f1","ar-cities","2018-05-29T16:19:20","2018","mendoza","budget","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Portal de datos abiertos - buscar presupuesto - Presupuesto aprobado 2017: http://ckan.ciudaddemendoza.gov.ar/dataset/p-a-2017",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"2",,"    Secretaria de Hacienda",,,,,,"XLS",,,,,,,,"Presupuesto por oficina de gobierno","Presupuesto por sub-secretaría","Descripciones de la secciones del presupuesto",,,,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/p-a-2017","Presupuesto 2017",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"dddb33f2-ef8c-47ea-a2f1-a43b1dc84072","ar-cities","2018-05-29T16:00:52","2018","mendoza","spending","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal datos abiertos Mendoza - Presupuesto - Ejecución Presupuestaria: http://ckan.ciudaddemendoza.gov.ar/dataset/e-p-g",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"3",,"    Municipalidad de Mendoza",,,,,,"CSV",,,,,,,,"La oficina gubernamental que realizó el gasto","Objeto del gasto","Monto del gasto",,,,,,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/e-p-g","Ejecución presupuestaria",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"19b92871-5c7e-406d-8c1d-52d32426dcfa","ar-cities","2018-05-29T15:59:02","2018","mendoza","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal Datos Abiertos Mendoza - urbanismo y territorio - espacios verdes: http://ckan.ciudaddemendoza.gov.ar/dataset/espacios-verdes-ciudad-de-mendoza - Dependencias Municipales: http://ckan.ciudaddemendoza.gov.ar/dataset/dependencias-externas-municipales - Dependencias de seguridad: http://ckan.ciudaddemendoza.gov.ar/dataset/dependencia-de-seguridad - Salud: http://ckan.ciudaddemendoza.gov.ar/dataset/centros-de-salud - lugares de interés: http://ckan.ciudaddemendoza.gov.ar/dataset/sitios-de-interes",,"    http://www.opendefinition.org/licenses/cc-by",,"Yes",,"3",,"    Municipalidad de la Ciudad de Mendoza",,,,,,"CSV","KML",,,,,,,"Centros de salud","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,,,"http://ckan.ciudaddemendoza.gov.ar/dataset/espacios-verdes-ciudad-de-mendoza","Espacios verdes","http://ckan.ciudaddemendoza.gov.ar/dataset/dependencias-externas-municipales","Dependencias externas muncipales","http://ckan.ciudaddemendoza.gov.ar/dataset/centros-de-salud","Salud","http://ckan.ciudaddemendoza.gov.ar/dataset/dependencia-de-seguridad","Dependencias de la ciudad de Mendoza","http://ckan.ciudaddemendoza.gov.ar/dataset/dependencia-de-seguridad","Seguridad",,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"63511750-2fc2-40d9-b7b0-0eb90cb3c6fb","ar-cities","2018-05-29T15:56:21","2018","mendoza","law","No",,"No",,"Yes",,"Yes",,"Yes",,"3",,"Portal Municipalidad de Mendoza - Gobierno - HCD: https://men-men-hcd.paisdigital.modernizacion.gob.ar/#/home",,,,"Yes",,"1",,"    Municipalidad de Mendoza",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"Portalhttps://men-men-hcd.paisdigital.modernizacion.gob.ar/#/home","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"19b3740e-5e71-4707-a39c-a8365a205528","ar-cities","2018-05-29T15:54:25","2018","mendoza","transport","No",,"No",,"Yes",,"Yes",,"Yes",,"3",,"Portal Municipalidad de Mendoza - Servicios - Mapa transporte público: https://www.ciudaddemendoza.gov.ar/mapa-de-transporte-publico/",,,,"Yes",,"3",,"    Dirección de Transporte",,,,,,"HTML","KML","KMZ",,,,,,"Recorridos del transporte","Paradas o estaciones","Línea de transporte",,,,,,,," https://www.ciudaddemendoza.gov.ar/mapa-de-transporte-publico/","Mapa interactivo transporte",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"e08f2e52-f3f0-4ac4-9f8a-114bfaeb9732","ar-cities","2018-05-29T15:51:20","2018","mendoza","procurement","No",,"No",,"Yes",,"Yes",,"Yes",,"4",,"Portal Municipalidad de Mendoza - Servicios - Licitaciones y contrataciones: http://www.ciudaddemendoza.gov.ar/licitaciones-y-contrataciones/",,,,"Yes",,"1",,"    Municipalidad de Mendoza",,,,,,"HTML",,,,,,,,"Licitaciones por oficina de gobierno","Concurso por oficina de gobierno","Nombre de la licitación","Descripción de la licitación","Nombre de las licitaciones y contrataciones","Título de la adjudicación","Descripción de la adjudicación","Monto de la adjudicación",,,"http://www.ciudaddemendoza.gov.ar/licitaciones-y-contrataciones/","Buscador de licitaciones",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"723d9ef0-bd3c-4492-8b62-09fc405f9224","ar-cities","2018-05-28T21:50:11","2018","villa-maria","enviroment","No",,"No",,"No",,"Yes",,"Yes",,"1",,"    Buscar calidad del agua en villa Maria y entrar al primer link.",,,,"Yes",,"1",,"    Universidad Tecnológica de VIlla MariaLaboratorio de Red oficial de SENASA",,,,,,"HTML",,,,,,,,"Agua: Materia fecal","Agua:  Arsénico","Agua: Flúor","Agua: Total sólidos disueltos",,,,,,,"http://aguaycloacas.com/damos-a-conocer-los-resultados-de-los-analisis-al-agua-que-ofrecemos-de-diciembre/","Cooperativa proveedora de servicios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","40","44"
"097fb312-38ed-4403-b5a8-6408d76604bc","ar-cities","2018-05-28T21:45:03","2018","villa-maria","elections","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos Abiertos Villa María - Elecciones: http://datos.villamaria.gob.ar/home",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Villa Maria",,,,,,"CSV","XLS",,,,,,,"Resultados de los principales concursos electorales","Número de votos registrados","Número de votos invalidos","Datos disponibles en el nivel de las mesa de votación",,,,,,,"http://datos.villamaria.gob.ar/home","Resultados electorales",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"72aad996-922e-4108-b115-4f85f04108a9","ar-cities","2018-05-28T21:43:00","2018","villa-maria","boundaries","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos abiertos Villa María - Urbano - Barrios: http://datos.villamaria.gob.ar/dataviews/225804/poligonos-barrios/",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de VIlla Maria",,,,,,"CSV","KML","XLS",,,,,,"Nivel de frontera 1","Nivel de frontera 2","Cordenadas (latitud y longitud)","Nombre del polígono (barrio, ciudad)","Bordes de los polígonos",,,,,,"http://datos.villamaria.gob.ar/dataviews/225804/poligonos-barrios/","Barrios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"bf915b49-74e6-4176-a50e-d66491bf9382","ar-cities","2018-05-28T21:41:18","2018","villa-maria","wages","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos Abiertos Villa María - Funcionarios: http://datos.villamaria.gob.ar/datasets/172695/sueldo-de-funcionarios-y-distribucion-de-personal-a-enero-2017/",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Villa María",,,,,,"CSV","XLS",,,,,,,"Nombre de la entidad o secretaría","Categoría","Salario Bruto","Cargo",,,,,,,"http://datos.villamaria.gob.ar/datasets/172695/sueldo-de-funcionarios-y-distribucion-de-personal-a-enero-2017/","Sueldos Funcionarios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"b117a2fe-e798-44e9-9604-1a1a37c6b98d","ar-cities","2018-05-28T21:39:37","2018","villa-maria","budget","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Municipalidad de Villa María - Transparencia - Presupuesto Abierto: http://datos.villamaria.gob.ar/datasets/172914/presupuesto-2017/",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municiapalidad de Villa Maria ",,,,,,"CSV","XLS",,,,,,,"Presupuesto por oficina de gobierno","Presupuesto por sub-secretaría","Descripciones de la secciones del presupuesto",,,,,,,," http://datos.villamaria.gob.ar/datasets/172914/presupuesto-2017/","Presupuesto",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"561d61c7-e1e6-40f5-ab3d-d34edfda7f0e","ar-cities","2018-05-28T21:35:22","2018","villa-maria","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal Villa María - Mapa - Barrios: http://mapa.villamaria.gob.ar/ o Datos Abiertos Villa Maria - Urbano - Barrios:http://datos.villamaria.gob.ar/datasets/165071/barrios/",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Villa Maria",,,,,,"CSV","KML","XLS",,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Parques","Dirección","Teléfono","Latitud y longitud",,,,"http://mapa.villamaria.gob.ar/","Mapa interactivo","http://datos.villamaria.gob.ar/search/category/Urbano/?q=%25&page=1","Datos sobre barrios",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"67a133f0-2c83-4d41-b431-a24ca232c591","ar-cities","2018-05-28T21:29:57","2018","villa-maria","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Google Villa María HCD - primer link: https://digesto.concejovillamaria.gob.ar/buscador-avanzado/",,,,"Yes",,"1",,"    Municipalidad de Villa María",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"https://digesto.concejovillamaria.gob.ar/buscador-avanzado/","Digesto",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"a6922c7f-47a4-4935-a755-e1d8214bd10c","ar-cities","2018-05-28T21:26:16","2018","villa-maria","transport","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos Abiertos Villa María - Transporte: http://datos.villamaria.gob.ar/home",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"2",,"    Municipalidad de Villa María",,,,,,"CSV","XLS",,,,,,,"Tabla de horarios por estación","Recorridos del transporte","Paradas o estaciones","Línea de transporte",,,,,,,"http://datos.villamaria.gob.ar/home","Colectivos (horarios y paradas)",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"190471bd-69e8-4523-b160-bbe70e70113e","ar-cities","2018-05-28T21:20:59","2018","villa-maria","procurement","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Municipalidad Villa María - Datos Abiertos - Compras: http://datos.villamaria.gob.ar/home",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de VIlla Maria",,,,,,"CSV","XLS",,,,,,,"Nombre de la licitación","Descripción de la licitación","Nombre de las licitaciones y contrataciones","Título de la adjudicación","Descripción de la adjudicación","Monto de la adjudicación","Nombre del proveedor",,,,"http://datos.villamaria.gob.ar/home","Compras y Contrataciones",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"1730ea82-7565-4936-b865-c8c64700eec4","ar-cities","2018-05-28T21:16:13","2018","cordoba","public_works","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Portal Datos Abiertos Córdoba - Nuestras obrás: https://gobiernoabierto.cordoba.gob.ar/avance-de-obras - Datos - Servicios - Infraestructura: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/infraestructura",," CC-BY-SA-AR (CBA)",,"Yes",,"3",,"Municipalidad de la Ciudad de Córdoba",,,,,,"CSV","KML",,,,,,,"Licitaciones de las obras públicas","Costos previstos y costos reales","Duración estimada y duración final","Localización de la obra","Responsables",,,,,,"https://gobiernoabierto.cordoba.gob.ar/avance-de-obras","Mapa interactivo","https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/infraestructura","Obras Públicas",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"067316e3-5544-4eb6-8a24-87233e7e3633","ar-cities","2018-05-28T21:10:26","2018","cordoba","enviroment","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Gobierno Abierto - Datos Abiertos - Calidad del Agua: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/calidad-del-agua ",,"    Todos nuestros datos y contenidos tiene licencia de uso libre especificada. Las licencias de los datos de terceros que republicamos deberán consultarse directamente a la fuente. Para nuestros contenidos generales se debe contemplar la licencia Attribution ShareAlike (CC BY-SA). Para nuestros sets de datos debe contemplarse la licencia Open Database License (ODbL).",,"Yes",,"1",,"    Jefatura de calidad, Aguas Cordobesas",,,,,,"CSV","XLS",,,,,,,"Agua: Materia fecal","Agua:  Arsénico","Agua: Flúor","Agua: Total sólidos disueltos",,,,,,,"https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/ambiente/calidad-del-agua/172","Calidad de Agua",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"8ca67efc-acc1-4eaf-b659-0fbfd599001e","ar-cities","2018-05-28T21:08:30","2018","cordoba","elections","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Gobierno Abierto - Datos Abiertos - Elecciones nacionales: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-nacionales - elecciones provinciales: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-provinciales - elecciones municipales: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-municipales",,"    Todos nuestros datos y contenidos tiene licencia de uso libre especificada. Las licencias de los datos de terceros que republicamos deberán consultarse directamente a la fuente. Para nuestros contenidos generales se debe contemplar la licencia Attribution ShareAlike (CC BY-SA). Para nuestros sets de datos debe contemplarse la licencia Open Database License (ODbL).",,"Yes",,"3",,"    Tribunal de Faltas",,,,,,"CSV","XLS",,,,,,,"Resultados de los principales concursos electorales","Número de votos registrados","Número de votos invalidos","Datos disponibles en el nivel de las mesa de votación",,,,,,,"https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-nacionales","Elecciones nacionales","https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-provinciales","Elecciones provinciales","https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/elecciones-municipales","Elecciones municipales",,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"df538fb9-23a6-46fd-bd85-0a0d10e01d0f","ar-cities","2018-05-28T20:59:52","2018","cordoba","boundaries","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Gobierno Abierto - Datos Abiertos - Datos Geográficos y mapas - Barrio: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/datos-geograficos-y-mapas ",,"    Todos nuestros datos y contenidos tiene licencia de uso libre especificada. Las licencias de los datos de terceros que republicamos deberán consultarse directamente a la fuente. Para nuestros contenidos generales se debe contemplar la licencia Attribution ShareAlike (CC BY-SA). Para nuestros sets de datos debe contemplarse la licencia Open Database License (ODbL).",,"Yes",,"3",,"Municipalidad de la Ciudad de Córdoba",,,,,,"CSV","KML","SHP",,,,,,"Nivel de frontera 1","Nivel de frontera 2","Cordenadas (latitud y longitud)","Nombre del polígono (barrio, ciudad)","Bordes de los polígonos",,,,,,"https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/datos-geograficos-y-mapas/barrios/118","Barrios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"faf07e4a-bb7c-4de3-a2ba-bc434b8ee16e","ar-cities","2018-05-28T20:57:17","2018","cordoba","wages","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Gobierno Abierto - Datos Abiertos - Funcionarios: https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/funcionarios",,"    Todos nuestros datos y contenidos tiene licencia de uso libre especificada. Las licencias de los datos de terceros que republicamos deberán consultarse directamente a la fuente. Para nuestros contenidos generales se debe contemplar la licencia Attribution ShareAlike (CC BY-SA). Para nuestros sets de datos debe contemplarse la licencia Open Database License (ODbL).",,"Yes",,"3",,"Municipalidad de la Ciudad de Córdoba",,,,,,"CSV","XLS",,,,,,,"Nombre de la entidad o secretaría","Categoría","Salario Bruto","Cargo",,,,,,,"https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/funcionarios/sueldo-de-funcionarios/131","Sueldos de funcionarios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"75eb7ac6-877a-4e71-aad1-c5ee82670e74","ar-cities","2018-05-28T20:55:14","2018","cordoba","budget","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Gobierno Abierto - Datos Abiertos - Gastos - Presupuesto:https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoría/gasto/presupuestos/14",,"    Todos nuestros datos y contenidos tiene licencia de uso libre especificada. Las licencias de los datos de terceros que republicamos deberán consultarse directamente a la fuente. Para nuestros contenidos generales se debe contemplar la licencia Attribution ShareAlike (CC BY-SA). Para nuestros sets de datos debe contemplarse la licencia Open Database License (ODbL).",,"Yes",,"3",,"Municipalidad de la Ciudad de Córdoba",,,,,,"CSV","XLS",,,,,,,"Presupuesto por oficina de gobierno","Presupuesto por sub-secretaría","Descripciones de la secciones del presupuesto",,,,,,,,"https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoría/gasto/presupuestos/14","Presupuesto Ejecutado",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
